Data,Código,Nome,Preço Abertura,Preço Máximo,Preço Mínimo,Preço Médio,Preço Fechamento,Volume
20250109,CLSA3F,CLEARSALE,9.87,10.09,9.86,9.97,10.09,1100817
20250109,CMIG4F,CEMIG,10.84,10.88,10.68,10.76,10.73,92232606
20250109,DEXP4F,DEXXOS PAR,8.24,8.32,8.23,8.3,8.32,21581
20250109,DOTZ3F,DOTZ SA,2.86,3.17,2.86,3.12,3.17,962535
20250109,ECOR3F,ECORODOVIAS,4.26,4.47,4.26,4.37,4.41,1809034
20250109,GOAU4F,GERDAU MET,9.85,9.86,9.56,9.65,9.66,45193166
20250109,BRSR3F,BANRISUL,11.35,11.35,11.05,11.18,11.15,1282856
20250109,BSLI4F,BRB BANCO,8.28,8.28,8.09,8.14,8.19,25237
20250109,CBAV3F,CBA,4.81,4.86,4.65,4.74,4.75,2428543
20250109,GEPA3F,GER PARANAP,31.1,31.1,31.1,31.1,31.1,3110
20250109,GGBR4F,GERDAU,17.6,17.64,17,17.32,17,53779766
20250109,MBLY3F,MOBLY,1.42,1.44,1.4,1.42,1.4,23498902
20250109,MELK3F,MELNICK,3.59,3.62,3.53,3.56,3.53,581338
20250109,AZZA3F,AZZAS 2154,30.65,31.19,30.29,30.73,30.29,23251607
20250109,BPAC5F,BTGP BANCO,7.13,7.38,7.06,7.17,7.1,98249
20250109,CSUD3F,CSU DIGITAL,15.54,15.55,15.15,15.43,15.15,1851830
20250109,CURY3F,CURY S/A,17.79,18.41,17.79,18.1,18.35,11293781
20250110,EKTR4,ELEKTRO,49.97,49.97,49.97,49.97,49.97,499700
20250110,GUAR3,GUARARAPES,5.79,5.79,5.56,5.67,5.71,366029200
20250110,BOBR4,BOMBRIL,1.87,1.94,1.83,1.88,1.87,3474100
20250110,UGPA3,ULTRAPAR,15.72,15.81,15.32,15.5,15.57,9826233300
20250110,USIM3,USIMINAS,4.9,4.9,4.74,4.78,4.81,147205000
20250110,VTRU3,VITRUEDUCA,6.06,6.16,5.89,5.97,5.89,32459800
20250110,PDGR3,PDG REALT,0.01,0.01,0.01,0.01,0.01,635100
20250110,TASA3,TAURUS ARMAS,8.39,8.48,8.15,8.36,8.33,5601600
20250110,TELB3,TELEBRAS,12.45,12.89,12.45,12.87,12.88,4635500
20250110,TGMA3,TEGMA,28.71,28.74,28.03,28.29,28.04,253496400
20250110,VITT3,VITTIA,5.24,5.25,5.15,5.2,5.18,55758900
20250110,AMAR3,LOJAS MARISA,1.06,1.08,1.01,1.04,1.08,15860200
20250110,ARML3,ARMAC,5.28,5.28,4.99,5.08,4.99,717777200
20250110,RCSL3,RECRUSUL,4.69,5.04,4.49,4.83,4.82,1149073900
20250110,SOJA3,BOA SAFRA,10.59,10.59,10.3,10.43,10.35,431058300
20250110,MGEL4,MANGELS INDL,6.61,6.9,6.6,6.7,6.9,738000
20250110,MULT3,MULTIPLAN,20.46,20.51,20.11,20.24,20.24,7818758100
20250110,RAIZ4,RAIZEN,2.04,2.06,2,2.02,2.02,1982022700
20250110,PSSA3,PORTO SEGURO,36.57,36.67,36.25,36.45,36.42,5473783000
20250110,PTBL3,PORTOBELLO,3.51,3.51,3.4,3.42,3.4,81263400
20250110,KEPL3,KEPLER WEBER,9.41,9.43,9.28,9.37,9.42,727274700
20250110,KLBN11,KLABIN S/A,22.07,22.2,21.88,22.01,22.1,8718430900
20250110,AURE3,AUREN,8,8.07,7.82,7.86,7.88,4935741800
20250110,INTB3,INTELBRAS,12.41,12.41,12.04,12.12,12.05,816062700
20250110,MILS3,MILLS,8.55,8.56,8.17,8.29,8.17,528327000
20250110,ROMI3,ROMI,8.56,8.72,8.47,8.59,8.72,126472100
20250110,ALPA4,ALPARGATAS,6.15,6.24,6.02,6.15,6.24,1141728500
20250110,ALUP4,ALUPAR,8.95,8.96,8.79,8.87,8.96,4879200
20250110,TRAD3,TC,6.48,6.64,6.24,6.49,6.58,25523000
20250110,AALR3,ALLIAR,8.96,9.25,8.5,8.88,9.22,52402700
20250110,CURY3,CURY S/A,18.13,18.48,18,18.17,18.1,3990863000
20250110,EUCA3,EUCATEX,15,15.2,15,15.07,15.2,1055400
20250110,GSHP3,GENERALSHOPP,6,6,6,6,6,2400000
20250110,BMOB3,BEMOBI TECH,13.37,13.45,13.13,13.3,13.3,97004200
20250110,UCAS3,UNICASA,1.82,1.82,1.79,1.8,1.79,2002900
20250110,UNIP6,UNIPAR,45.71,45.77,44.44,44.95,44.8,670709200
20250110,VSTE3,VESTE,7.06,7.06,6.86,7,6.86,5391600
20250110,WEGE3,WEG,54.07,54.47,52.87,53.39,53.35,30798158400
20250110,PETR4,PETROBRAS,37.25,37.52,36.9,37.19,36.94,150013313700
20250110,TECN3,TECHNOS,5.75,5.8,5.67,5.71,5.67,30612100
20250110,TFCO4,TRACK FIELD,8.69,8.73,8.57,8.62,8.59,156578400
20250110,TOTS3,TOTVS,26.6,26.98,26.1,26.69,26.71,9302132900
20250110,VIVT3,TELEF BRASIL,47.92,47.92,46.86,47.12,46.87,5646743800
20250110,ANIM3,ANIMA,1.53,1.56,1.48,1.51,1.55,1349767900
20250110,BLAU3,BLAU,12.9,12.92,12.56,12.74,12.66,140208500
20250110,RDOR3,REDE D OR,26.5,26.56,25.8,26.09,26.27,10361935400
20250110,SUZB3,SUZANO S.A.,61.57,61.89,60.54,61.19,61.44,31560959500
20250110,MTSA4,METISA,37.77,38.19,37.75,37.97,38.19,2278600
20250110,RAIL3,RUMO S.A.,17.76,17.85,17.18,17.32,17.21,27486402400
20250110,PRNR3,PRINER,13.34,13.34,12.85,13.03,12.99,240662200
20250110,JOPA4,JOSAPAR,24,24,24,24,24,240000
20250110,JSLG3,JSL,5.59,5.6,5.31,5.4,5.4,151670400
20250110,SLCE3,SLC AGRICOLA,17.39,17.69,17.06,17.31,17.19,4633022400
20250110,ATED3,ATOM EDUC,1.37,1.41,1.33,1.36,1.4,2904300
20250110,INEP4,INEPAR,1.35,1.39,1.3,1.33,1.33,12956200
20250110,SAPR4,SANEPAR,5.22,5.23,5.09,5.13,5.12,742485300
20250110,MNDL3,MUNDIAL,16.3,16.4,16.3,16.38,16.4,819000
20250110,ALPA3,ALPARGATAS,5.94,5.94,5.94,5.94,5.94,891000
20250110,ALUP3,ALUPAR,9.05,9.1,8.88,9.07,9.1,2632800
20250110,TPIS3,TRIUNFO PART,5.65,5.65,5.31,5.37,5.32,20648000
20250110,TUPY3,TUPY,21.77,21.77,21.11,21.28,21.28,571087800
20250110,B3SA3,B3,10.16,10.19,9.8,9.92,9.8,36499130600
20250110,ETER3,ETERNIT,4.92,4.98,4.81,4.88,4.98,70557900
20250110,GRND3,GRENDENE,5.24,5.24,5.13,5.15,5.15,277731600
20250110,ALOS3,ALLOS,17.75,17.8,17.41,17.49,17.43,9058559000
20250110,HAPV3,HAPVIDA,2.25,2.26,2.18,2.21,2.2,10738645700
20250110,UNIP5,UNIPAR,49.5,49.98,49.5,49.74,49.98,994800
20250110,VLID3,VALID,23.14,23.18,22.6,22.78,22.83,534862200
20250110,VVEO3,VIVEO,1.91,1.93,1.85,1.89,1.93,354265900
20250110,PETR3,PETROBRAS,41.08,41.76,40.9,41.2,40.92,42677396900
20250110,TCSA3,TECNISA,1.35,1.44,1.35,1.37,1.43,17429300
20250110,TEND3,TENDA,12.11,12.25,11.9,12.08,12.06,3008453700
20250110,TKNO4,TEKNO,61.2,64,61.2,63.08,62.5,13879000
20250110,VIVR3,VIVER,1.1,1.11,1.07,1.08,1.07,5557300
20250110,AMOB3,AUTOMOB,0.35,0.36,0.34,0.35,0.35,479593500
20250110,OFSA3,OUROFINO S/A,16.75,16.75,16.36,16.42,16.4,20531000
20250110,RDNI3,RNI,2.21,2.27,2.21,2.24,2.27,201900
20250110,STBP3,SANTOS BRP,13.14,13.17,13.07,13.11,13.14,6343617800
20250110,MTRE3,MITRE REALTY,2.95,2.98,2.86,2.9,2.87,208000900
20250110,MYPK3,IOCHP-MAXION,12.54,12.57,12.14,12.37,12.45,1175538100
20250110,SMTO3,SAO MARTINHO,24.74,25.08,24.07,24.45,24.27,2739866200
20250110,JHSF3,JHSF PART,3.73,3.73,3.65,3.66,3.65,601745500
20250110,PTNT4,PETTENATI,5.62,5.76,5.62,5.69,5.76,113800
20250110,RADL3,RAIADROGASIL,21.02,21.08,20.2,20.68,20.97,21966270800
20250110,KLBN4,KLABIN S/A,4.34,4.37,4.3,4.32,4.34,236950300
20250110,INEP3,INEPAR,1.39,1.41,1.36,1.38,1.36,888600
20250110,SAPR3,SANEPAR,5.31,5.31,5.14,5.18,5.16,76016200
20250110,MMAQ4,MINASMAQUINA,2550.01,2550.01,2550.01,2550.01,2550.01,51000200
20250110,RSUL4,RIOSULENSE,54.8,54.8,54.8,54.8,54.8,548000
20250110,ALUP11,ALUPAR,26.67,27.03,26.66,26.87,27.03,2292852100
20250110,SANB3,SANTANDER BR,11.43,11.43,11.25,11.33,11.32,72190300
20250110,TTEN3,3TENTOS,13.99,13.99,13.52,13.69,13.67,1810989800
20250110,ABEV3,AMBEV S/A,11.4,11.43,11.08,11.2,11.16,35043426300
20250110,ESPA3,ESPACOLASER,0.72,0.72,0.71,0.71,0.71,9436500
20250110,ALLD3,ALLIED,7,7,6.87,6.89,6.92,16211500
20250110,HAGA4,HAGA S/A,1.14,1.14,1.14,1.14,1.14,114000
20250110,UNIP3,UNIPAR,44.61,45.26,44.41,44.68,44.68,8489900
20250110,USIM5,USIMINAS,4.81,4.83,4.68,4.73,4.76,5939743800
20250110,VULC3,VULCABRAS,15.82,15.95,15.73,15.86,15.79,936114900
20250110,PDTC3,PADTEC,1.17,1.21,1.15,1.16,1.17,4018200
20250110,TASA4,TAURUS ARMAS,8.29,8.36,8.1,8.21,8.3,107259300
20250110,TELB4,TELEBRAS,7.08,7.1,6.7,7.05,7.07,846900
20250110,TIMS3,TIM,14.55,14.58,13.78,13.99,13.82,23267332600
20250110,VIVA3,VIVARA S.A.,19.15,19.15,18,18.27,18.5,8285571700
20250110,AMBP3,AMBIPAR,116.95,131.07,116.95,122.15,120.25,1927536100
20250110,ODPV3,ODONTOPREV,10.66,10.7,10.31,10.43,10.35,1606993300
20250110,RCSL4,RECRUSUL,0.71,0.74,0.69,0.7,0.74,120997000
20250110,SRNA3,SERENA,6.05,6.09,5.87,5.95,5.87,1202674300
20250110,MGLU3,MAGAZ LUIZA,6.02,6.14,5.9,6.01,6.03,10920964100
20250110,MWET4,WETZEL S/A,10.55,11.47,10.28,10.89,10.8,3269500
20250110,SMFT3,SMART FIT,17.5,17.83,17.27,17.53,17.5,3304431400
20250110,IGTI4,IGUATEMI S.A,7.57,7.57,7.5,7.53,7.5,527100
20250110,PTNT3,PETTENATI,7.35,7.51,7.1,7.31,7.44,1756500
20250110,QUAL3,QUALICORP,1.5,1.51,1.47,1.48,1.5,373935500
20250110,KLBN3,KLABIN S/A,4.64,4.7,4.6,4.65,4.7,75246900
20250110,FLRY3,FLEURY,12.07,12.09,11.78,11.89,11.84,3249053100
20250110,IRBR3,IRBBRASIL RE,45.33,47.34,44.5,45.82,46.08,14982232600
20250110,MLAS3,MULTILASER,1.13,1.15,1.11,1.12,1.15,79310500
20250110,RPAD3,ALFA HOLDING,5.75,5.75,5.35,5.38,5.35,754500
20250110,ALPK3,ESTAPAR,2.45,2.54,2.38,2.44,2.4,16687700
20250110,SANB11,SANTANDER BR,24.05,24.07,23.66,23.84,23.81,4971339300
20250110,TRIS3,TRISUL,4.42,4.42,4.31,4.35,4.32,136954000
20250110,ABCB4,ABC BRASIL,18.93,19.25,18.93,19.1,19.04,958780300
20250110,CVCB3,CVC BRASIL,1.62,1.68,1.6,1.64,1.66,3032112400
20250110,EUCA4,EUCATEX,13.39,13.69,13.05,13.49,13.33,27791600
20250110,EZTC3,EZTEC,10.91,10.91,10.65,10.71,10.69,1361627500
20250110,LPSB3,LOPES BRASIL,1.49,1.5,1.4,1.45,1.41,29186700
20250110,BRSR6,BANRISUL,9.65,9.72,9.62,9.67,9.65,991673800
20250110,FHER3,FER HERINGER,5.72,5.87,5.57,5.64,5.61,10998600
20250110,BIED3,BIOMA EDUC,4.19,4.38,4.19,4.28,4.36,171200
20250110,ENJU3,ENJOEI,1.03,1.05,1.01,1.02,1.02,26407700
20250110,IFCM3,INFRACOMM,0.08,0.09,0.07,0.07,0.09,38269600
20250110,CCRO3,CCR SA,10.28,10.35,10.19,10.26,10.3,7498902200
20250110,CEBR6,CEB,17.27,17.27,16.8,16.96,17.08,9839200
20250110,HBOR3,HELBOR,1.37,1.38,1.33,1.35,1.35,111274700
20250110,CAML3,CAMIL,5.71,5.71,4.9,5.04,4.91,3280338300
20250110,JBSS3,JBS,35.75,35.75,34.55,35.21,35.35,22205618300
20250110,AGRO3,BRASILAGRO,22.45,22.45,22.07,22.19,22.18,311343200
20250110,BEES3,BANESTES,8.36,8.36,8.27,8.3,8.3,3320600
20250110,ITSA4,ITAUSA,8.78,8.79,8.63,8.67,8.66,19864594000
20250110,MATD3,MATER DEI,3.76,3.76,3.61,3.65,3.65,130478000
20250110,BMGB4,BANCO BMG,3.73,3.76,3.73,3.74,3.73,72755600
20250110,BRAV3,BRAVA,24.73,25.29,24.6,24.96,24.92,29219611800
20250110,BRKM3,BRASKEM,11.59,11.73,11.5,11.58,11.5,15409300
20250110,DEXP3,DEXXOS PAR,8.5,8.6,8.23,8.37,8.38,52755600
20250110,DOTZ3,DOTZ SA,3.12,3.19,3.04,3.15,3.15,7603100
20250110,GGPS3,GPS,14.59,14.59,14.13,14.29,14.17,5470098700
20250110,ITUB3,ITAUUNIBANCO,27.4,27.64,27.05,27.19,27.12,793682900
20250110,CMIN3,CSNMINERACAO,4.74,4.88,4.66,4.78,4.85,4589238000
20250110,YDUQ3,YDUQS PART,9.11,9.19,8.91,9.01,8.97,3596992100
20250110,SANB4,SANTANDER BR,12.7,12.7,12.44,12.52,12.55,49723900
20250110,ORVR3,ORIZON,37.97,37.97,36.71,36.99,36.85,1336380500
20250110,CMIG4,CEMIG,10.67,10.68,10.38,10.49,10.47,16429484000
20250110,FRAS3,FRAS-LE,20.9,21.14,20.34,20.52,20.34,347244600
20250110,PINE3,PINE,4.32,4.6,4.11,4.33,4.13,4113700
20250110,POMO3,MARCOPOLO,5.73,5.73,5.49,5.57,5.55,168124200
20250110,LJQQ3,QUERO-QUERO,2.08,2.09,2.02,2.05,2.06,551670100
20250110,LREN3,LOJAS RENNER,12.94,13.07,12.63,12.81,12.84,18179252500
20250110,BRST3,BRISANET,2.42,2.47,2.38,2.41,2.47,96280000
20250110,FICT3,FICTORALIMEN,2.9,3.13,2.68,2.9,3.13,23211800
20250110,ENGI11,ENERGISA,36.68,36.82,36.14,36.4,36.54,20773087100
20250110,EPAR3,EMBPAR S/A,5.46,5.71,5.42,5.48,5.46,2850700
20250110,IGTI11,IGUATEMI S.A,17.04,17.19,16.77,16.92,16.8,3434312800
20250110,CEAB3,CEA MODAS,7.74,7.89,7.63,7.75,7.72,4074700100
20250110,CSUD3,CSU DIGITAL,15.59,15.7,15.3,15.51,15.6,26523200
20250110,HBRE3,HBR REALTY,2.95,2.95,2.88,2.9,2.88,57017300
20250110,CASH3,MELIUZ,2.75,2.79,2.71,2.75,2.74,106836200
20250110,BBSE3,BBSEGURIDADE,36.36,37.04,36.13,36.44,36.14,16916265900
20250110,ITUB4,ITAUUNIBANCO,31.06,31.14,30.55,30.74,30.64,59292886100
20250110,BEES4,BANESTES,8.48,8.58,8.37,8.45,8.43,2451200
20250110,LUPA3,LUPATECH,1.22,1.29,1.21,1.25,1.26,10319100
20250110,MBLY3,MOBLY,1.44,1.49,1.38,1.4,1.43,23703800
20250110,BPAN4,BANCO PAN,6.37,6.42,6.28,6.36,6.34,592532400
20250110,AZEV3,AZEVEDO,0.98,0.99,0.96,0.96,0.98,21299500
20250110,BRKM5,BRASKEM,11.11,11.31,11.06,11.19,11.14,2460942700
20250110,DEXP4,DEXXOS PAR,8.29,8.3,8.24,8.26,8.24,4628100
20250110,DXCO3,DEXCO,5.9,5.91,5.75,5.85,5.91,1243303000
20250110,GMAT3,GRUPO MATEUS,6.07,6.07,5.85,5.92,5.97,2094612300
20250110,BGIP3,BANESE,24.44,24.44,24.44,24.44,24.44,244400
20250110,COCE5,COELCE,24.82,24.82,24.6,24.63,24.6,22417500
20250110,MNPR3,MINUPAR,24.69,26.9,24.4,25.01,25.48,39268300
20250110,SAPR11,SANEPAR,26.12,26.25,25.61,25.82,25.65,1616089300
20250110,CLSA3,CLEARSALE,9.9,9.96,9.88,9.92,9.91,235176700
20250110,PCAR3,P.ACUCAR-CBD,2.85,2.86,2.68,2.74,2.76,3288894100
20250110,FRIO3,METALFRIO,299.9,307,299.9,302.78,299.9,15139000
20250110,PINE4,PINE,4.31,4.31,4.21,4.26,4.25,24494400
20250110,POMO4,MARCOPOLO,7.5,7.5,7.24,7.36,7.31,7380311300
20250110,EVEN3,EVEN,5.65,5.69,5.57,5.61,5.57,1302770000
20250110,LOGN3,LOG-IN,20.75,20.85,20.02,20.3,20.04,100924200
20250110,BRSR3,BANRISUL,11.46,11.46,11.04,11.14,11.11,3231300
20250110,FESA4,FERBASA,7.63,7.66,7.46,7.54,7.53,268863600
20250110,BSLI3,BRB BANCO,7.68,7.68,7.68,7.68,7.68,307200
20250110,ENGI4,ENERGISA,6.67,6.69,6.57,6.62,6.62,2846600
20250110,EQTL3,EQUATORIAL,27.23,27.44,26.53,26.96,27.16,36060944000
20250110,CBAV3,CBA,4.76,4.77,4.59,4.65,4.64,1059633500
20250110,CEBR5,CEB,15.34,15.57,15.3,15.35,15.57,1228300
20250110,EMBR3,EMBRAER,57.3,57.41,56.32,56.86,57.3,29299023500
20250110,CAMB3,CAMBUCI,10.44,10.75,10.44,10.53,10.74,57114600
20250110,JALL3,JALLESMACHAD,4.61,4.61,4.45,4.48,4.46,225984500
20250110,AFLT3,AFLUENTE T,7.06,7.06,7.06,7.06,7.06,706000
20250110,BBAS3,BRASIL,24.25,24.44,24.13,24.28,24.21,41688656100
20250110,ITSA3,ITAUSA,9.05,9.05,8.84,8.9,8.84,86463200
20250110,LWSA3,LWSA,3.42,3.42,3.3,3.34,3.36,1589662900
20250110,BMEB4,MERCANTIL,37.3,37.99,36.98,37.33,37.21,33605400
20250110,BRAP4,BRADESPAR,15.65,15.91,15.56,15.73,15.73,4618006500
20250110,AZUL4,AZUL,4.26,4.3,4.07,4.17,4.14,7391291100
20250110,DESK3,DESKTOP,10.18,10.2,10,10.09,10.1,79410900
20250110,DMVF3,D1000VFARMA,5.75,5.75,5.5,5.62,5.52,27165100
20250110,EGIE3,ENGIE BRASIL,35.3,35.61,34.93,35.07,34.96,3611036200
20250110,GOAU4,GERDAU MET,9.58,9.64,9.36,9.45,9.41,10817363200
20250110,BHIA3,CASAS BAHIA,2.81,2.83,2.71,2.76,2.73,558354900
20250110,DASA3,DASA,1.88,1.91,1.82,1.85,1.87,155991200
20250110,MRFG3,MARFRIG,16.83,16.95,16.33,16.75,16.86,16603071800
20250110,OPCT3,OCEANPACT,5.37,5.37,5.2,5.27,5.26,131285400
20250110,CMIG3,CEMIG,14.4,14.4,14.05,14.18,14.2,874578300
20250110,CYRE3,CYRELA REALT,16.5,16.53,16.16,16.34,16.51,7820491100
20250110,PGMN3,PAGUE MENOS,3.31,3.36,3.22,3.27,3.26,217660200
20250110,PNVL3,DIMED,8.82,8.85,8.62,8.66,8.64,100935900
20250110,LOGG3,LOG COM PROP,18.5,18.62,18.02,18.21,18.02,239478100
20250110,AZZA3,AZZAS 2154,30.6,30.6,29.81,30.06,30.11,2361972600
20250110,FESA3,FERBASA,13,13,13,13,13,130000
20250110,FIQE3,UNIFIQUE,3.49,3.49,3.38,3.4,3.38,69669900
20250110,ENGI3,ENERGISA,10,10.21,9.7,9.94,9.97,4775200
20250110,EQPA3,EQTL PARA,5.41,5.45,5.41,5.44,5.45,1579200
20250110,IGTI3,IGUATEMI S.A,2.07,2.07,2.04,2.06,2.06,2926100
20250110,CEBR3,CEB,15.97,15.97,15.89,15.94,15.89,1115800
20250110,CTKA4,KARSTEN,21.01,22,21.01,21.37,21.11,641200
20250110,HBSA3,HIDROVIAS,2.76,2.81,2.69,2.74,2.71,783088800
20250110,HYPE3,HYPERA,17.82,18.07,17.73,17.87,17.82,8719006000
20250110,AERI3,AERIS,7.98,8.15,7.43,7.71,7.43,889532000
20250110,BAZA3,AMAZONIA,85.79,85.79,85.79,85.79,85.79,857900
20250110,EALT4,ACO ALTONA,13.15,13.25,13,13.08,13.16,2879700
20250110,LVTC3,WDC NETWORKS,2.31,2.35,2.31,2.34,2.33,1570400
20250110,MDIA3,M.DIASBRANCO,20.6,20.6,19.1,19.51,19.28,1168482200
20250110,BRAP3,BRADESPAR,14.97,15.16,14.89,15,14.95,90197400
20250110,AZEV4,AZEVEDO,0.98,0.99,0.94,0.96,0.96,177850200
20250110,BRKM6,BRASKEM,7.4,7.4,7.4,7.4,7.4,592000
20250110,DIRR3,DIRECIONAL,24.32,24.39,23.95,24.1,24.15,5717965900
20250110,ECOR3,ECORODOVIAS,4.43,4.62,4.37,4.49,4.55,3617353300
20250110,GOAU3,GERDAU MET,9.75,9.79,9.5,9.61,9.6,64110000
20250110,BGIP4,BANESE,23.41,23.41,23.41,23.41,23.41,234100
20250110,COGN3,COGNA ON,1.16,1.18,1.13,1.15,1.18,2470115900
20250110,MOVI3,MOVIDA,3.51,3.52,3.39,3.44,3.4,1693363200
20250110,ONCO3,ONCOCLINICAS,2.11,2.19,2.07,2.12,2.08,1507107400
20250110,CLSC4,CELESC,80.04,81.36,77.98,79.78,80.25,35903000
20250110,CXSE3,CAIXA SEGURI,14.16,14.28,14.07,14.15,14.16,3876480600
20250110,PFRM3,PROFARMA,6.15,6.15,5.94,6.02,6.09,107717900
20250110,PLPL3,PLANOEPLANO,8.92,8.92,8.65,8.76,8.8,674769200
20250110,PORT3,WILSON SONS,16.45,16.5,16.26,16.37,16.32,959868400
20250110,REAG3,REAGINVEST,5,5,4.83,4.99,4.83,948300
20250110,SYNE3,SYN PROP TEC,5.05,5.1,4.97,5.03,5.04,147833800
20250110,SCAR3,SAO CARLOS,16.2,16.39,15.61,16,16.17,36168700
20250110,TAEE11,TAESA,32.9,32.9,32.6,32.69,32.74,4500069800
20250110,VBBR3,VIBRA,17.57,17.66,17.3,17.43,17.4,13950969800
20250110,PETZ3,PETZ,4,4.09,3.94,4.04,4.06,2093554500
20250110,GEPA4,GER PARANAP,29.26,29.26,28.4,28.93,29,3182300
20250110,ISAE3,ISA ENERGIA,31.12,31.95,31.02,31.58,31.95,5369300
20250110,WEST3,WESTWING,0.49,0.52,0.49,0.51,0.52,4465900
20250110,WLMM4,WLM IND COM,30,30,29.24,29.59,29.6,3551300
20250110,CSED3,CRUZEIRO EDU,3.1,3.12,3.06,3.07,3.08,60453000
20250110,KRSA3,KORA SAUDE,8.28,8.28,8.22,8.27,8.28,16301100
20250110,BRBI11,BR PARTNERS,12.39,12.39,12.13,12.21,12.25,506917500
20250110,CPLE6,COPEL,8.92,8.93,8.72,8.78,8.76,13853908600
20250110,BPAC5,BTGP BANCO,7.05,7.05,6.95,7,6.95,560300
20250110,CRFB3,CARREFOUR BR,5.53,5.53,5.32,5.4,5.49,10666399600
20250110,ELMD3,ELETROMIDIA,28.7,28.79,28.65,28.7,28.7,128327400
20250110,LAVV3,LAVVI,7.11,7.14,7,7.07,7.06,175887600
20250110,AMER3,AMERICANAS,5.72,5.72,5.46,5.55,5.52,1138037000
20250110,RNEW3,RENOVA,0.97,0.98,0.95,0.96,0.97,3093400
20250110,CTSA4,SANTANENSE,0.79,0.79,0.79,0.79,0.79,71100
20250110,OIBR4,OI,8.94,9.44,8.61,8.94,8.61,7689200
20250110,TELB1,TELEBRAS,0.93,1.1,0.93,0.97,0.94,627100
20250110,EGYR11,FII ENERGY,3.36,3.36,3.2,3.28,3.2,6564
20250110,GZIT11,FII GAZIT,45.85,46.7,43.4,45.38,44.56,35013392
20250110,BNFS11,FII BANRISUL,83.29,84.17,82,82.81,84,8546768
20250110,VRTA11,FII FATOR VE,77.5,78.54,75.3,76.38,75.52,254203242
20250110,VTLT11,FII VOT LOG,84.81,85.3,84.77,84.81,84.77,5470785
20250110,VXXV11,FII VX XVI,710,710,710,710,710,375093000
20250110,TGAR11,FII TG ATIVO,83.49,84.97,83.3,84.33,84.03,433357241
20250110,TORD11,FII TORDE EI,0.95,0.99,0.93,0.95,0.94,7283114
20250110,PRIO3,PETRORIO,42.88,43.71,42.46,43.05,42.63,73184686800
20250110,RENT3,LOCALIZA,30.16,30.7,28.7,29.25,28.87,36225714500
20250110,SBSP3,SABESP,88,88.43,86.9,87.44,87.59,27220451300
20250110,SHUL4,SCHULZ,5.63,5.63,5.53,5.58,5.6,111085800
20250110,VAMO3,VAMOS,4.58,4.59,4.43,4.48,4.44,1666087400
20250110,NTCO3,GRUPO NATURA,12.66,12.79,12.5,12.6,12.6,6561213000
20250110,RAPT4,RANDON PART,9.33,9.37,8.88,9.05,8.9,2986183600
20250110,GGBR4,GERDAU,17.12,17.22,16.66,16.82,16.8,29136766200
20250110,VALE3,VALE,51.54,52.31,51.23,51.7,51.52,133584646000
20250110,WIZC3,WIZ CO,5.3,5.31,5.25,5.27,5.26,171799000
20250110,MELK3,MELNICK,3.57,3.57,3.5,3.53,3.53,80939100
20250110,ENEV3,ENEVA,10.48,10.77,10.43,10.61,10.69,12922772600
20250110,BBDC4,BRADESCO,11.32,11.33,11.07,11.2,11.18,51869827100
20250110,CPLE5,COPEL,9.75,9.75,9.75,9.75,9.75,195000
20250110,BPAC3,BTGP BANCO,14.83,14.83,14.03,14.39,14.03,4031500
20250110,CGRA4,GRAZZIOTIN,27.44,28.05,27.44,27.95,27.97,174181300
20250110,CSAN3,COSAN,8.24,8.25,8.05,8.11,8.11,12551189800
20250110,LAND3,TERRASANTAPA,13.7,13.7,12.77,13.07,12.77,38702800
20250110,SEQL3,SEQUOIA LOG,2.76,2.78,2.65,2.71,2.65,36372300
20250110,RNEW11,RENOVA,2.94,2.94,2.82,2.86,2.91,430400
20250110,RSID3,ROSSI RESID,2.75,2.88,2.56,2.69,2.84,38903400
20250110,OIBR3,OI,1.44,1.64,1.41,1.5,1.47,1318407000
20250110,LIGT3,LIGHT S/A,3.86,4.05,3.78,3.93,4.05,183735100
20250110,BIME11,FII BRIO ME,6.8,6.89,6.62,6.76,6.62,5125439
20250110,GTWR11,FII G TOWERS,69.64,70.79,69.6,70.17,69.97,53497912
20250110,BMLC11,FII BMBRC LC,97.93,97.93,97.89,97.91,97.89,19582
20250110,VOTS11,FII V MASTER,71.14,71.14,71.14,71.14,71.14,35570
20250110,VSLH11,FII VERS CRI,2.97,2.98,2.91,2.94,2.95,7695206
20250110,VVMR11,FII MULT REN,88.98,88.99,84.58,88.96,88.6,1245906297
20250110,TEPP11,FII TEL PROP,77.25,77.25,75.55,75.92,76.46,48234159
20250110,TOPP11,FII TOPP,75,76.25,73.61,75.2,74.6,43406113
20250110,POSI3,POSITIVO TEC,5.02,5.1,4.95,5.02,5.02,376074400
20250110,REDE3,REDE ENERGIA,6.15,6.35,6.15,6.26,6.27,751200
20250110,SBFG3,GRUPO SBF,11.08,11.15,10.76,10.92,10.9,2667828900
20250110,SHOW3,TIME FOR FUN,0.76,0.76,0.74,0.75,0.76,3156600
20250110,TAEE4,TAESA,11.08,11.08,10.95,10.98,10.97,164590800
20250110,NGRD3,NEOGRID,19.59,19.71,18.57,19.09,19.3,94692700
20250110,RAPT3,RANDON PART,8.27,8.27,7.96,8.06,7.97,24286500
20250110,GGBR3,GERDAU,15.67,15.69,15.43,15.54,15.47,68076300
